,Unnamed: 0,dataOpNetFlg,secFutrsLawId,secFutrsLawNbr,secFutrsLawName,secFutrsLawNameAnno,wtAnttnSecFutrsLawName,secFutrsLawVersion,fileno,body,draftDscrTitle,draftDscr,draftDscrAnno,bodyAgoCntnt,bodyAgoCntntAnno,bodyAftCntnt,bodyAftCntntAnno,pubDate,efctvDate,inefctvDate,lawAthrtyStsCde,fileNbr,visitCnt,draftPsnId,draftPsnName,draftPsnOrgId,draftPsnOrgName,draftTime,auditPsnId,auditPsnName,auditPsnOrgId,auditPsnOrgName,auditTime,issuePsnId,issuePsnName,issuePsnOrgId,issuePsnOrgName,issueTime,cnclIssuePsnId,cnclIssuePsnName,cnclIssuePsnOrgId,cnclIssuePsnOrgName,cnclIssueTime,lawDataStsCde,auditPassIndc,openLvlCde,stktTnReguIndc,deltIndc,olEntrTime,olLastAlterTime,secFutrsLawAndLawPubOrgRltnId,lawPubOrgId,lawPubOrgName,supvLawPubOrgId,supvLawPubOrgName,lawPubOrgCde,lawPubOrgHrrc,nbr,olDataOpTm,nonPkEmpty,nonPkNull,empty,null,pkNull,pkEmpty,id
3892,15,,45861dfef88345569bd8b601b7bf2aa7,szse0065,关于进一步规范上市公司股权分置改革保荐工作有关问题的通知,,,20060329,深证会〔2006〕12号,,,,,,,,,1143590400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3893,16,,7bcde8bec4d04e0a8e8cb460e087da87,szse0064,上市公司股权分置改革保荐工作违规行为处罚办法,,,20060117,深证会〔2006〕2号,,,,,,,,,1137456000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3894,17,,35b92eddb2b943c3ac3196072481c416,szse0063,深圳证券交易所股权分置改革承诺事项管理指引,,,20051109,深证上〔2005〕95号,,,,,,,,,1131494400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3895,18,,e3ad238f3fa148c8ba684ac812f157ff,szse0061,上市公司股权分置改革说明书格式指引,,,20050906,深证上〔2005〕77号,,,,,,,,,1125964800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3896,19,,e19e3b2efcec489fb7b52c6f2ad26277,szse0041,深圳证券交易所上市公司信息披露指引第7号——董事会秘书及证券事务代表管理,,,20210331,深证上〔2021〕336号,,,,,,,,,1617148800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3897,0,,1ee37386d5144ced94ade1224ce33075,szse0044,深圳证券交易所上市公司信息披露指引第8号——独立董事备案,,,20210331,深证上〔2021〕336号,,,,,,,,,1617148800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3898,1,,6475ab224384492289714ee7340cf183,szse843,深圳证券交易所上市公司信息披露指引第1号——高比例送转股份（2021年修订）,,,20210331,深证上〔2021〕333号,,,,,,,,,1617148800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3899,2,,2f344e464ed641d1b2d559d0f0a46ed6,szse0943,深圳证券交易所行业信息披露指引第18号——上市公司从事化工行业相关业务,,,20210106,深证上〔2021〕16号,,,,,,,,,1609891200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3900,3,,d475abb7d314406a98028fe1be6b11d5,szse0941,深圳证券交易所行业信息披露指引第16号——上市公司从事汽车制造相关业务,,,20210106,深证上〔2021〕16号,,,,,,,,,1609891200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3901,4,,57a88aeb0b5e4c58ad61eeb73a27b668,szse0940,深圳证券交易所行业信息披露指引第15号——上市公司从事电力相关业务,,,20210106,深证上〔2021〕16号,,,,,,,,,1609891200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3902,5,,32b56c80ccc4403196292fd4d36bae99,szse0939,深圳证券交易所行业信息披露指引第14号——上市公司从事食品及酒制造相关业务,,,20210106,深证上〔2021〕16号,,,,,,,,,1609891200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3903,6,,3eb4b84ca5cd4ea4a95fa45e0d8ad7e5,szse0942,深圳证券交易所行业信息披露指引第17号——上市公司从事纺织服装相关业务,,,20210106,深证上〔2021〕16号,,,,,,,,,1609891200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3904,7,,5589a118546d4e46bf6a266b5410c139,szse0007,深圳证券交易所上市公司股东大会网络投票实施细则,,,20191126,深证上〔2019〕761号,,,,,,,,,1574726400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3905,8,,8f2f817371c6482c8ae4e45f58862791,szse0872,深圳证券交易所上市公司信息披露指引第4号——员工持股计划,,,20191103,深证上[2019]699号,,,,,,,,,1572739200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3906,9,,7837bd0aaf31408a88b7dd78aa682bd7,szse0868,深圳证券交易所行业信息披露指引第13号—上市公司从事非金属建材相关业务,,,20191103,深证上[2019]698号,,,,,,,,,1572739200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3907,10,,1829f0bce254442588fe2f9fef6d220e,szse0025,深圳证券交易所行业信息披露指引第3号——上市公司从事房地产业务（2019年修订）,,,2019102,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3908,11,,389294c26b7a43589e5c3bbde44900dc,szse0027,深圳证券交易所行业信息披露指引第5号——上市公司从事工程机械相关业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3909,12,,81f8205ddcec4bb296d31e42d3313958,szse0805,深圳证券交易所行业信息披露指引第8号——上市公司从事零售相关业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3910,13,,d2494aef2ff347eda56d713a287630a3,szse0028,深圳证券交易所行业信息披露指引第6号——上市公司从事装修装饰业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3911,14,,ca3aa3b74d2348bfb440b128e1691336,szse0024,深圳证券交易所行业信息披露指引第2号——上市公司从事固体矿产资源相关业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3912,15,,6a4e1d31d577438bb7cda5b319d4fea4,szse0029,深圳证券交易所行业信息披露指引第7号——上市公司从事土木工程建筑业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3913,16,,d96b5fff5d724af3b8050e99cbf2ebc2,szse0806,深圳证券交易所行业信息披露指引第9号——上市公司从事快递服务业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3914,17,,6fe7069af12d4ad0994575cf9fb1d8e1,szse0023,深圳证券交易所行业信息披露指引第1号——上市公司从事畜禽、水产养殖相关业务（2019年修订）,,,20191027,深证上〔2019〕674号,,,,,,,,,1572134400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3915,18,,7bc2ff9f5f1c4dd1af996ebd0e386dc2,szse0756,深圳证券交易所行业信息披露指引第12号——上市公司从事软件与信息技术服务业务,,,20180511,深证上〔2018〕203号,,,,,,,,,1525996800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3916,19,,c8ee33266e5640dbb537f835b1bde269,szse0754,深圳证券交易所行业信息披露指引第10号——上市公司从事民用爆破相关业务,,,20180511,深证上〔2018〕201号,,,,,,,,,1525996800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3917,0,,873b0cdb313549dfb1bba43456b504d4,szse0755,深圳证券交易所行业信息披露指引第11号——上市公司从事珠宝相关业务,,,20180511,深证上〔2018〕202号,,,,,,,,,1525996800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3918,1,,2e69dbde87604726bb4d9ef1389b24f4,szse0012,深圳证券交易所上市公司信息披露直通车业务指引（2018年修订）,,,20180323,深证上〔2018〕134号,,,,,,,,,1521763200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3919,2,,a4900ba7d8b44417a14ea1bc2ed78f6f,szse0750,深圳证券交易所上市公司创业投资基金股东减持股份实施细则,,,20180302,深证上〔2018〕94号,,,,,,,,,1519948800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3920,3,,745777672745961192,szse0007,深圳证券交易所上市公司股东大会网络投票实施细则（2017年修订）,,,20171101,深证上〔2017〕692号,,,,,,,,,1509494400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3921,4,,22af2d4b57804ecea9327348604bcbcc,szse0043,深圳证券交易所上市公司信息披露工作考核办法（2017年修订）,,,20170505,深证上〔2017〕291号,,,,,,,,,1493942400000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3922,5,,f8af740ffba547efaa1f3d989a19d469,szse0026,深圳证券交易所行业信息披露指引第4号——上市公司从事种业、种植业务,,,20161114,深证上〔2016〕792号,,,,,,,,,1479081600000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3923,6,,0aabfa79f9284d33a35af533f9c76e9c,szse0051,关于在部分保荐机构试行持续督导专员制度的通知,,,20111018,深证会〔2011〕52号,,,,,,,,,1318896000000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3924,7,,86957cf310d542dbac348764ff533de4,szse0032,深圳证券交易所上市公司现金选择权业务指引（2011年修订）,,,20100906,深证上〔2011〕276号,,,,,,,,,1315267200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3925,8,,7f1cd523ae694416a6283747c0d6e8cd,szse0062,上市公司股权分置改革保荐工作指引,,,20050916,深证会〔2005〕74号,,,,,,,,,1126828800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3926,9,,533cc7ffaaf64c0791451842aacd78d4,szse0060,上市公司股权分置改革业务操作指引,,,20050906,深证上〔2005〕76号,,,,,,,,,1125964800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,深圳证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,28bd70cac16b4127b14e97c632038264
3927,0,,bd1adbdd85d24007b49dafac768eb89e,szse0001,深圳证券交易所股票上市规则（2022年修订）,,,20220107,深证上〔2022〕12号,,,,,,,,,1641513600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,aefd2710e27c4b3a98943e5acc08d4e4
3928,1,,e8ce6eeacc9c4eeca13ed6868c804ac1,szse0001,深圳证券交易所股票上市规则（2020年修订）,,,20201231,深证上〔2020〕1294号,,,,,,,,,1609372800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,aefd2710e27c4b3a98943e5acc08d4e4
3929,2,,c5e585645f59454bad23b8a253022067,szse0048,深圳证券交易所主板上市公司公开谴责标准,,,20151104,深证上〔2015〕455号,,,,,,,,,1446595200000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,aefd2710e27c4b3a98943e5acc08d4e4
3930,3,,3c97979dcc8f40b59b63521aa26993d9,szse0009,深圳证券交易所主板上市公司规范运作指引（2015年修订）,,,20150211,深证上〔2015〕65号,,,,,,,,,1423612800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,aefd2710e27c4b3a98943e5acc08d4e4
3931,0,,fad3d51441144755a0bdbc0c36f1d5eb,szse0010,深圳证券交易所中小企业板上市公司规范运作指引（2015年修订）,,,20150211,深证上〔2015〕65号,,,,,,,,,1423612800000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,80193c48b018457886452d370f57b73a
3932,1,,95e5b24c5429433b92324b57cdf85e8b,szse0047,深圳证券交易所中小企业板上市公司公开谴责标准,,,20130114,深证上〔2013〕14号,,,,,,,,,1358121600000.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,80193c48b018457886452d370f57b73a
3933,0,,aeaf2e3e66594d0180fe47474baf4fdb,szse0934,深圳证券交易所公司债券创新品种业务指引第1号——绿色公司债券（2021年修订）,,,20210713,深证上〔2021〕684号,,,,,,,,,1626134400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3934,1,,743d55f4d7264ea680584b5696dcf501,szse0954,深圳证券交易所公司债券发行上市审核业务指引第1号——公司债券审核重点关注事项,,,20210422,深证上〔2021〕430号,,,,,,,,,1619049600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3935,2,,b0439406a9804eb0bfe2a8fcdfc897fc,szse0938,深圳证券交易所公司债券创新品种业务指引第5号——短期公司债券,,,20201127,深证上〔2020〕1173号,,,,,,,,,1606435200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3936,3,,cc6aaae716334de985414974da4d8822,szse0935,深圳证券交易所公司债券创新品种业务指引第2号——可续期公司债券,,,20201127,深证上〔2020〕1173号,,,,,,,,,1606435200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3937,4,,b29717d703f1421cac3dbe47ae9133e2,szse0937,深圳证券交易所公司债券创新品种业务指引第4号——纾困专项公司债券,,,20201127,深证上〔2020〕1173号,,,,,,,,,1606435200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3938,5,,291683c3b5254a1a819df0a1962d4d29,szse0926,深圳证券交易所关于开展公司债券置换业务有关事项的通知,,,20200730,深证上〔2020〕671号,,,,,,,,,1596067200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3939,6,,209ee31dd5e14096b46d55b200ffb52d,szse0924,关于发布《向不特定对象发行的可转换公司债券投资风险揭示书必备条款》及相关事项的通知,,,20200724,深证上〔2020〕402号,,,,,,,,,1595548800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3940,7,,8b23de290ed74221ab3e7191e6374e93,szse0892,深圳证券交易所关于开展公开发行短期公司债券业务试点有关事项的通知,,,20200521,深证上〔2020〕429号,,,,,,,,,1590019200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3941,8,,1967b70d49734d91bf4bc30859d8ed38,szse0896,关于支持做好债券及资产支持证券2019年年度报告等相关公告披露工作的通知,,,2020040,深证上〔2020〕280号,,,,,,,,,1586390400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3942,9,,1527a8b67ce24a0f83c0db92ece3c876,szse0898,关于挂牌期间非公开发行公司债券分期偿还业务的通知,,,20200313,深证上〔2020〕174号,,,,,,,,,1584057600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3943,10,,1e324a0e1d1d4903a147f356e4cfc739,szse0927,深圳证券交易所关于公开发行公司债券实施注册制相关业务安排的通知,,,20200301,深证上〔2020〕129号,,,,,,,,,1583020800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3944,11,,0123e184bf8249ef9ce2879d49da2da0,szse0888,关于规范公司债券发行有关事项的通知,,,20191213,深证上〔2019〕821号,,,,,,,,,1576195200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3945,12,,a3d83687f2ca4b74bd703d2879adb4a7,szse0863,非上市公司非公开发行可转换公司债券业务实施办法,,,20190830,深证上〔2019〕524号,,,,,,,,,1567123200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"全国中小企业股份转让系统有限责任公司,深圳证券交易所,中国证券登记结算有限责任公司",,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3946,13,,746412002814994108,szse0003,深圳证券交易所可转换公司债券业务实施细则（2018年12月修订）,,,20181228,深证上〔2018〕655号,,,,,,,,,1545955200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3947,14,,746412002810733931,szse0128,深圳证券交易所公司债券上市规则（2018年修订）,,,20181207,深证上〔2018〕610号,,,,,,,,,1544140800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3948,15,,746412002810732567,szse829,深圳证券交易所非公开发行公司债券挂牌转让规则,,,20181207,深证上〔2018〕611号,,,,,,,,,1544140800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3949,16,,076baa5e96684ff1bd9e96b79bb2c09a,szse0865,关于中国铁路建设债券上市交易有关事项的通知,,,20190601,深证上〔2018〕251号,,,,,,,,,1527811200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3950,17,,544572d40fd7487ea72fd016f302b408,szse0749,深圳证券交易所关于开展“一带一路”债券业务试点的通知,,,20180302,深证上〔2018〕93号,,,,,,,,,1519948800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3951,18,,d2093329d9654e4684e95b7d700fddac,szse0150,关于政策性银行金融债券发行与交易试点业务有关事项的通知,,,20170411,深证会〔2017〕120号,,,,,,,,,1491782400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3952,19,,a1262bda7a1e4775ad69126fb22e0d68,szse0136,深圳证券交易所公司债券存续期信用风险管理指引（试行）,,,20170317,深证上〔2017〕181号,,,,,,,,,1489708800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3953,0,,5811fba93e734e678ddc5bb2fc9ccc3e,szse0135,公司债券临时报告信息披露格式指引,,,20161216,深证上〔2016〕941号,,,,,,,,,1481846400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3954,1,,b24340135d164f17aa3c7d1c4e7fe972,szse0149,深圳证券交易所关于开展绿色公司债券业务试点的通知,,,20160422,深证上〔2016〕206号,,,,,,,,,1461283200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3955,2,,d8c7f418fa6c4a778df76898bfaf66c0,szse0131,深圳证券交易所非公开发行公司债券转让条件确认业务指引,,,20151230,深证上〔2015〕562号,,,,,,,,,1451433600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3956,3,,02186e1d5d924585b26b319957552221,szse0141,深圳证券交易所公司债券上市预审核工作流程,,,20150520,深证上〔2015〕563号,,,,,,,,,1432080000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3957,4,,a99c0a684d174df0be26279c7ad06591,szse0147,关于进一步明确债券评级信息披露规范的通知,,,20150116,中证协发〔2015〕7号,,,,,,,,,1421366400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"上海证券交易所,深圳证券交易所,中国证券业协会",,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3958,5,,5bcd087fff8842d2ad6701902d3fe2b0,szse0146,关于加强中小企业私募债券风险防控工作相关事项的通知,,,20150107,深证会〔2014〕152号,,,,,,,,,1419897600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3959,6,,5ab401830f584ccd969ba4283ef8dfee,szse0129,深圳证券交易所可交换公司债券业务实施细则,,,20140811,深证上〔2014〕282号,,,,,,,,,1407715200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3960,7,,d9a129507a384aa9bac3621faf268463,szse0144,关于为暂停上市公司债券提供转让服务的通知,,,20140619,深证会〔2014〕93号,,,,,,,,,1403136000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,108cb2457fb74546b99e570ca4327749
3961,0,,225141679e6144f39d1db8818a2838b0,szse0873,深圳证券交易所资产支持证券临时报告信息披露指引,,,20191101,深证上〔2019〕685号,,,,,,,,,1572566400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,7e1ec7efcdbf464cb1c955795c7ebbdb
3962,1,,746126805381646274,szse853,深圳证券交易所资产支持证券定期报告内容与格式指引,,,20180511,深证上〔2018〕200号,,,,,,,,,1525996800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,7e1ec7efcdbf464cb1c955795c7ebbdb
3963,2,,746126805381646092,szse852,深圳证券交易所资产支持证券存续期信用风险管理指引（试行）,,,20180511,深证上〔2018〕200号,,,,,,,,,1525996800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,7e1ec7efcdbf464cb1c955795c7ebbdb
3964,3,,849237ed1ba140b39d04ee52668a4499,szse0152,深圳证券交易所关于进一步推进政府和社会资本合作（PPP）项目资产证券化业务的通知,,,20170721,深证会〔2017〕215号,,,,,,,,,1500595200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,7e1ec7efcdbf464cb1c955795c7ebbdb
3965,4,,f647951572d149628b5e9b84d7a95ee0,szse0137,深圳证券交易所资产支持证券挂牌条件确认业务指引,,,20170629,深证上〔2017〕387号,,,,,,,,,1497571200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深圳证券交易所,,,,,,,False,False,False,False,False,False,7e1ec7efcdbf464cb1c955795c7ebbdb
